"Date","Price","Open","High","Low","Vol.","Change %"
"03/12/2015","1,236.1","1,225.4","1,237.3","1,224.3","","1.62%"
"03/11/2015","1,216.3","1,210.4","1,218.1","1,205.7","","0.64%"
"03/10/2015","1,208.7","1,209.7","1,213.6","1,204.1","","-1.18%"
"03/09/2015","1,223.1","1,221.1","1,225.7","1,218.3","","0.25%"
"03/06/2015","1,220.1","1,228.6","1,234.3","1,215.8","","-1.22%"
"03/05/2015","1,235.2","1,231.1","1,236.8","1,226.6","","0.37%"
"03/04/2015","1,230.6","1,230.3","1,232.8","1,223.1","","-0.27%"
"03/03/2015","1,233.8","1,237.7","1,237.7","1,228.8","","-0.56%"
"03/02/2015","1,240.8","1,233.3","1,244.6","1,232.6","","0.58%"
"02/27/2015","1,233.7","1,236.7","1,240.6","1,232.6","","-0.43%"
"02/26/2015","1,238.9","1,233.8","1,240.3","1,229.7","","0.27%"
"02/25/2015","1,235.7","1,234.4","1,238.3","1,230.4","","0.02%"
"02/24/2015","1,235.4","1,234.3","1,239.2","1,230.6","","0.06%"
"02/23/2015","1,234.7","1,228.2","1,234.7","1,220.2","","0.30%"
"02/20/2015","1,230.9","1,226.8","1,232.7","1,216.2","","0.19%"
"02/19/2015","1,228.7","1,226.3","1,231.2","1,223.3","","0.07%"
"02/18/2015","1,227.8","1,222.3","1,228.1","1,219.1","","0.20%"
"02/17/2015","1,225.3","1,222.9","1,228.1","1,219.9","","0.36%"
"02/16/2015","1,221.0","1,220.0","1,226.1","1,218.7","","-0.11%"
"02/13/2015","1,222.3","1,216.3","1,224.2","1,213.8","","0.61%"
"02/12/2015","1,214.9","1,210.1","1,216.6","1,206.9","","1.05%"
"02/11/2015","1,202.3","1,201.6","1,206.3","1,194.3","","-0.19%"
"02/10/2015","1,204.7","1,201.9","1,207.1","1,187.6","","0.84%"
"02/09/2015","1,194.7","1,201.8","1,208.6","1,193.8","","-0.85%"
"02/06/2015","1,204.8","1,208.8","1,215.3","1,200.6","","-0.16%"
"02/05/2015","1,206.8","1,194.6","1,210.3","1,193.6","","1.45%"
"02/04/2015","1,189.4","1,191.1","1,200.3","1,188.8","","-0.62%"
"02/03/2015","1,196.8","1,182.2","1,197.8","1,182.2","","1.72%"
"02/02/2015","1,176.7","1,170.2","1,176.8","1,157.6","","0.87%"
"01/30/2015","1,166.6","1,183.8","1,187.1","1,163.8","","-2.14%"
"01/29/2015","1,192.1","1,178.8","1,192.1","1,169.3","","1.45%"
"01/28/2015","1,175.1","1,199.8","1,199.8","1,171.6","","-1.68%"
"01/27/2015","1,195.2","1,189.2","1,200.8","1,184.8","","-0.43%"
"01/26/2015","1,200.3","1,184.7","1,200.3","1,179.2","","0.96%"
"01/23/2015","1,188.9","1,186.8","1,195.7","1,183.7","","-0.05%"
"01/22/2015","1,189.6","1,175.7","1,190.1","1,159.2","","2.00%"
"01/21/2015","1,166.3","1,166.1","1,176.1","1,161.2","","-0.34%"
"01/20/2015","1,170.3","1,176.1","1,178.6","1,159.8","","-0.13%"
"01/19/2015","1,171.8","1,172.3","1,178.3","1,163.8","","-0.41%"
"01/16/2015","1,176.7","1,149.9","1,177.3","1,149.9","","1.90%"
"01/15/2015","1,154.7","1,178.6","1,181.2","1,152.8","","-1.90%"
"01/14/2015","1,177.1","1,167.4","1,178.6","1,163.3","","-0.30%"
"01/13/2015","1,180.6","1,190.3","1,202.6","1,166.8","","0.05%"
"01/12/2015","1,180.1","1,187.3","1,187.3","1,171.6","","-0.47%"
"01/09/2015","1,185.7","1,194.1","1,194.8","1,181.8","","-0.87%"
"01/08/2015","1,196.1","1,185.1","1,197.1","1,185.1","","1.71%"
"01/07/2015","1,176.0","1,169.8","1,176.7","1,164.4","","1.26%"
"01/06/2015","1,161.3","1,183.2","1,184.7","1,152.1","","-1.70%"
"01/05/2015","1,181.4","1,191.7","1,195.1","1,176.1","","-1.45%"
"01/02/2015","1,198.8","1,209.8","1,214.2","1,186.4","","-0.49%"
"12/31/2014","1,204.7","1,214.1","1,222.7","1,203.7","","-0.69%"
"12/30/2014","1,213.1","1,216.2","1,220.1","1,211.2","","-0.50%"
"12/29/2014","1,219.1","1,215.6","1,222.6","1,215.6","","0.32%"
"12/26/2014","1,215.2","1,210.1","1,217.6","1,209.3","","0.70%"
"12/24/2014","1,206.8","1,203.3","1,209.2","1,202.1","","0.36%"
"12/23/2014","1,202.4","1,207.1","1,207.7","1,198.2","","0.05%"
"12/22/2014","1,201.9","1,198.2","1,201.9","1,192.6","","0.49%"
"12/19/2014","1,196.0","1,190.6","1,201.1","1,187.1","","0.32%"
"12/18/2014","1,192.2","1,186.7","1,193.1","1,179.8","","1.47%"
"12/17/2014","1,174.8","1,142.1","1,175.6","1,141.8","","3.11%"
"12/16/2014","1,139.4","1,137.3","1,158.6","1,136.1","","-0.08%"
"12/15/2014","1,140.3","1,159.8","1,162.4","1,137.2","","-1.05%"
"12/12/2014","1,152.4","1,153.6","1,165.3","1,149.3","","-1.24%"
"12/11/2014","1,167.0","1,166.7","1,181.0","1,165.1","","0.44%"
"12/10/2014","1,161.9","1,183.9","1,185.0","1,161.8","","-2.21%"
"12/09/2014","1,188.1","1,157.4","1,188.1","1,153.5","","1.78%"
"12/08/2014","1,167.3","1,180.0","1,188.2","1,166.0","","-1.28%"
"12/05/2014","1,182.4","1,172.8","1,184.5","1,172.8","","0.80%"
"12/04/2014","1,173.0","1,177.8","1,178.0","1,169.2","","-0.51%"
"12/03/2014","1,179.0","1,168.5","1,181.9","1,168.0","","0.90%"
"12/02/2014","1,168.4","1,156.3","1,171.4","1,156.3","","1.25%"
"12/01/2014","1,154.1","1,170.6","1,170.6","1,154.1","","-1.63%"
"11/28/2014","1,173.2","1,190.6","1,190.6","1,172.4","","-1.47%"
"11/27/2014","1,190.7","1,190.5","1,195.8","1,189.0","","0.01%"
"11/26/2014","1,190.6","1,186.3","1,190.7","1,185.4","","0.36%"
"11/25/2014","1,186.3","1,188.9","1,191.8","1,182.7","","-0.05%"
"11/24/2014","1,186.9","1,174.8","1,187.0","1,174.8","","1.24%"
"11/21/2014","1,172.4","1,182.3","1,184.5","1,169.7","","0.14%"
"11/20/2014","1,170.8","1,153.5","1,170.9","1,153.2","","1.13%"
"11/19/2014","1,157.7","1,169.0","1,169.1","1,152.0","","-1.08%"
"11/18/2014","1,170.3","1,165.2","1,176.2","1,165.2","","0.52%"
"11/17/2014","1,164.2","1,171.9","1,175.2","1,164.2","","-0.82%"
"11/14/2014","1,173.8","1,175.5","1,177.3","1,172.0","","-0.14%"
"11/13/2014","1,175.4","1,186.8","1,188.7","1,174.0","","-0.93%"
"11/12/2014","1,186.5","1,175.3","1,187.2","1,174.8","","0.55%"
"11/11/2014","1,180.0","1,179.0","1,180.8","1,176.8","","0.03%"
"11/10/2014","1,179.6","1,173.8","1,179.6","1,172.6","","0.53%"
"11/07/2014","1,173.3","1,170.1","1,173.4","1,165.0","","0.12%"
"11/06/2014","1,171.9","1,166.0","1,171.9","1,163.5","","0.41%"
"11/05/2014","1,167.1","1,171.2","1,172.0","1,163.7","","0.14%"
"11/04/2014","1,165.4","1,166.7","1,170.9","1,160.9","","-0.41%"
"11/03/2014","1,170.2","1,174.5","1,178.4","1,166.8","","-0.28%"
"10/31/2014","1,173.5","1,169.2","1,174.3","1,166.7","","1.53%"
"10/30/2014","1,155.8","1,142.4","1,159.2","1,140.5","","0.82%"
"10/29/2014","1,146.4","1,149.5","1,153.4","1,138.3","","-0.27%"
"10/28/2014","1,149.4","1,121.8","1,149.4","1,121.3","","2.86%"
"10/27/2014","1,117.5","1,113.6","1,117.7","1,104.1","","-0.12%"
"10/24/2014","1,118.8","1,117.9","1,119.1","1,113.1","","0.21%"
"10/23/2014","1,116.5","1,105.4","1,122.4","1,105.4","","1.79%"
"10/22/2014","1,096.9","1,115.0","1,117.2","1,096.2","","-1.44%"
"10/21/2014","1,112.8","1,099.9","1,112.9","1,099.9","","1.63%"
"10/20/2014","1,095.0","1,078.7","1,095.0","1,078.5","","1.17%"
"10/17/2014","1,082.3","1,098.1","1,099.4","1,079.2","","-0.35%"
"10/16/2014","1,086.1","1,060.7","1,091.3","1,058.8","","1.27%"
"10/15/2014","1,072.4","1,051.5","1,075.6","1,040.5","","1.02%"
"10/14/2014","1,061.6","1,056.8","1,075.3","1,056.3","","1.17%"
"10/13/2014","1,049.3","1,054.3","1,067.0","1,046.1","","-0.38%"
"10/10/2014","1,053.3","1,063.3","1,074.3","1,053.3","","-1.37%"
"10/09/2014","1,068.0","1,095.8","1,095.9","1,067.8","","-2.66%"
"10/08/2014","1,097.1","1,075.2","1,097.7","1,065.8","","1.93%"
"10/07/2014","1,076.3","1,089.3","1,091.0","1,076.3","","-1.68%"
"10/06/2014","1,094.7","1,107.4","1,108.0","1,093.8","","-0.91%"
"10/03/2014","1,104.7","1,105.1","1,109.9","1,101.5","","0.76%"
"10/02/2014","1,096.4","1,085.1","1,099.5","1,078.0","","1.01%"
"10/01/2014","1,085.4","1,101.1","1,101.2","1,083.0","","-1.48%"
"09/30/2014","1,101.7","1,118.2","1,118.7","1,101.7","","-1.45%"
"09/29/2014","1,117.9","1,110.4","1,120.6","1,107.8","","-0.13%"
"09/26/2014","1,119.3","1,111.6","1,119.7","1,111.0","","0.82%"
"09/25/2014","1,110.2","1,126.1","1,126.1","1,107.5","","-1.60%"
"09/24/2014","1,128.3","1,120.7","1,129.6","1,116.1","","0.86%"
"09/23/2014","1,118.7","1,126.5","1,131.6","1,118.7","","-0.94%"
"09/22/2014","1,129.4","1,142.0","1,142.0","1,127.4","","-1.53%"
"09/19/2014","1,146.9","1,161.7","1,163.9","1,143.5","","-1.07%"
"09/18/2014","1,159.3","1,157.1","1,160.3","1,156.1","","0.47%"
"09/17/2014","1,153.9","1,152.0","1,159.8","1,149.9","","0.25%"
"09/16/2014","1,151.0","1,144.3","1,152.9","1,141.4","","0.39%"
"09/15/2014","1,146.5","1,160.0","1,160.1","1,144.4","","-1.21%"
"09/12/2014","1,160.6","1,172.9","1,172.9","1,157.4","","-1.00%"
"09/11/2014","1,172.3","1,159.5","1,172.7","1,158.6","","1.19%"
"09/10/2014","1,158.5","1,158.8","1,165.1","1,155.1","","0.00%"
"09/09/2014","1,158.5","1,170.9","1,171.2","1,157.8","","-1.18%"
"09/08/2014","1,172.3","1,169.3","1,174.2","1,166.1","","0.19%"
"09/05/2014","1,170.1","1,164.3","1,170.4","1,160.0","","0.25%"
"09/04/2014","1,167.2","1,174.2","1,180.7","1,165.3","","-0.43%"
"09/03/2014","1,172.2","1,183.3","1,183.8","1,170.8","","-0.62%"
"09/02/2014","1,179.5","1,177.3","1,181.4","1,173.1","","0.52%"
"09/01/2014","1,173.4","1,171.1","1,174.7","1,170.7","","-0.08%"
"08/29/2014","1,174.3","1,167.6","1,174.8","1,164.8","","0.72%"
"08/28/2014","1,165.9","1,168.3","1,169.1","1,164.1","","-0.58%"
"08/27/2014","1,172.7","1,176.4","1,177.1","1,171.1","","-0.21%"
"08/26/2014","1,175.2","1,166.2","1,176.1","1,166.2","","0.85%"
"08/25/2014","1,165.2","1,167.1","1,170.7","1,161.8","","0.42%"
"08/22/2014","1,160.3","1,159.4","1,163.2","1,155.0","","0.03%"
"08/21/2014","1,160.0","1,157.2","1,161.0","1,147.4","","0.22%"
"08/20/2014","1,157.5","1,158.8","1,159.2","1,152.8","","-0.43%"
"08/19/2014","1,162.5","1,159.8","1,164.1","1,159.8","","0.35%"
"08/18/2014","1,158.4","1,149.4","1,158.4","1,149.4","","1.47%"
"08/15/2014","1,141.7","1,151.3","1,151.6","1,131.8","","-0.15%"
"08/14/2014","1,143.3","1,142.1","1,144.2","1,140.8","","0.14%"
"08/13/2014","1,141.8","1,136.2","1,143.2","1,135.6","","0.77%"
"08/12/2014","1,133.0","1,138.6","1,141.3","1,129.1","","-0.78%"
"08/11/2014","1,141.9","1,136.5","1,148.9","1,135.2","","0.94%"
"08/08/2014","1,131.3","1,119.9","1,131.9","1,118.5","","1.04%"
"08/07/2014","1,119.8","1,128.0","1,131.4","1,116.4","","-0.51%"
"08/06/2014","1,125.6","1,116.1","1,131.6","1,114.3","","0.36%"
"08/05/2014","1,121.6","1,119.7","1,129.4","1,114.9","","-0.29%"
"08/04/2014","1,124.8","1,118.5","1,125.5","1,108.3","","0.89%"
"08/01/2014","1,114.9","1,120.5","1,123.9","1,107.3","","-0.47%"
"07/31/2014","1,120.1","1,137.3","1,137.3","1,120.1","","-2.31%"
"07/30/2014","1,146.6","1,148.0","1,150.6","1,142.5","","0.43%"
"07/29/2014","1,141.6","1,141.7","1,149.1","1,140.3","","0.19%"
"07/28/2014","1,139.5","1,145.2","1,145.2","1,132.2","","-0.46%"
"07/25/2014","1,144.7","1,149.8","1,149.8","1,141.8","","-1.00%"
"07/24/2014","1,156.3","1,159.7","1,163.7","1,153.6","","-0.16%"
"07/23/2014","1,158.1","1,157.4","1,162.0","1,155.8","","0.17%"
"07/22/2014","1,156.2","1,151.5","1,160.2","1,151.5","","0.83%"
"07/21/2014","1,146.7","1,146.4","1,148.1","1,140.1","","-0.43%"
"07/18/2014","1,151.6","1,131.9","1,152.0","1,131.8","","1.59%"
"07/17/2014","1,133.6","1,147.0","1,150.5","1,131.4","","-1.56%"
"07/16/2014","1,151.6","1,159.3","1,160.0","1,148.2","","-0.20%"
"07/15/2014","1,153.8","1,165.5","1,167.4","1,148.7","","-1.01%"
"07/14/2014","1,165.6","1,168.0","1,169.6","1,163.8","","0.49%"
"07/11/2014","1,159.9","1,160.1","1,161.8","1,155.2","","-0.17%"
"07/10/2014","1,161.9","1,158.6","1,168.2","1,151.1","","-1.02%"
"07/09/2014","1,173.8","1,174.9","1,177.4","1,170.1","","0.14%"
"07/08/2014","1,172.2","1,184.7","1,184.7","1,167.0","","-1.23%"
"07/07/2014","1,186.7","1,204.6","1,204.7","1,186.6","","-1.38%"
"07/04/2014","1,203.4","1,203.2","1,203.6","1,200.6","","-0.39%"
"07/03/2014","1,208.2","1,203.5","1,208.2","1,203.4","","0.72%"
"07/02/2014","1,199.5","1,204.8","1,207.4","1,198.6","","-0.53%"
"07/01/2014","1,205.9","1,196.2","1,213.6","1,196.1","","1.09%"
"06/30/2014","1,193.0","1,188.4","1,193.4","1,185.2","","0.29%"
"06/27/2014","1,189.5","1,175.3","1,189.5","1,175.0","","0.74%"
"06/26/2014","1,180.7","1,182.6","1,182.8","1,172.9","","-0.17%"
"06/25/2014","1,182.7","1,168.7","1,182.8","1,168.5","","0.80%"
"06/24/2014","1,173.2","1,183.0","1,193.6","1,173.0","","-0.99%"
"06/23/2014","1,184.9","1,189.5","1,190.3","1,183.2","","-0.29%"
"06/20/2014","1,188.4","1,186.1","1,188.5","1,182.1","","0.37%"
"06/19/2014","1,184.0","1,185.9","1,186.8","1,177.8","","0.08%"
"06/18/2014","1,183.1","1,176.6","1,183.4","1,172.0","","0.55%"
"06/17/2014","1,176.6","1,165.6","1,179.3","1,163.7","","0.84%"
"06/16/2014","1,166.8","1,162.0","1,166.9","1,158.1","","0.36%"
"06/13/2014","1,162.7","1,162.6","1,164.1","1,154.3","","0.28%"
"06/12/2014","1,159.4","1,165.3","1,165.4","1,156.1","","-0.63%"
"06/11/2014","1,166.7","1,167.7","1,169.0","1,161.4","","-0.51%"
"06/10/2014","1,172.7","1,173.1","1,173.8","1,166.9","","-0.27%"
"06/09/2014","1,175.9","1,166.3","1,179.8","1,166.1","","0.92%"
"06/06/2014","1,165.2","1,158.7","1,167.5","1,158.4","","0.98%"
"06/05/2014","1,153.9","1,133.8","1,153.9","1,128.4","","2.01%"
"06/04/2014","1,131.2","1,122.9","1,131.8","1,119.9","","0.45%"
"06/03/2014","1,126.2","1,125.2","1,129.3","1,118.7","","-0.24%"
"06/02/2014","1,128.9","1,136.4","1,136.8","1,121.1","","-0.49%"
"05/30/2014","1,134.5","1,141.7","1,141.7","1,130.8","","-0.49%"
"05/29/2014","1,140.1","1,140.1","1,141.3","1,134.8","","0.30%"
"05/28/2014","1,136.7","1,140.8","1,140.8","1,132.9","","-0.48%"
"05/27/2014","1,142.2","1,132.4","1,144.1","1,132.4","","1.62%"
"05/26/2014","1,124.0","1,125.3","1,132.6","1,125.2","","-0.19%"
"05/23/2014","1,126.2","1,115.3","1,126.2","1,113.8","","1.11%"
"05/22/2014","1,113.9","1,105.4","1,116.6","1,105.2","","0.93%"
"05/21/2014","1,103.6","1,101.4","1,107.3","1,093.7","","0.52%"
"05/20/2014","1,097.9","1,112.1","1,112.1","1,092.0","","-1.48%"
"05/19/2014","1,114.4","1,100.6","1,116.0","1,099.6","","1.04%"
"05/16/2014","1,102.9","1,095.2","1,102.9","1,088.6","","0.63%"
"05/15/2014","1,096.0","1,099.2","1,099.2","1,082.5","","-0.65%"
"05/14/2014","1,103.1","1,120.0","1,120.0","1,102.1","","-1.61%"
"05/13/2014","1,121.2","1,132.8","1,134.4","1,121.0","","-1.10%"
"05/12/2014","1,133.7","1,111.7","1,136.9","1,111.7","","2.39%"
"05/09/2014","1,107.2","1,092.4","1,107.4","1,091.5","","0.89%"
"05/08/2014","1,097.4","1,107.6","1,119.8","1,095.5","","-1.00%"
"05/07/2014","1,108.6","1,109.6","1,110.8","1,093.3","","0.05%"
"05/06/2014","1,108.0","1,121.9","1,124.1","1,108.0","","-1.62%"
"05/05/2014","1,126.3","1,122.2","1,128.0","1,115.1","","-0.22%"
"05/02/2014","1,128.8","1,127.0","1,137.8","1,126.4","","0.25%"
"05/01/2014","1,126.0","1,126.0","1,133.7","1,114.3","","-0.08%"
"04/30/2014","1,126.9","1,118.5","1,127.0","1,109.4","","0.54%"
"04/29/2014","1,120.8","1,122.0","1,126.5","1,118.4","","0.34%"
"04/28/2014","1,117.1","1,127.2","1,131.7","1,102.3","","-0.53%"
"04/25/2014","1,123.0","1,139.0","1,139.0","1,121.0","","-1.86%"
"04/24/2014","1,144.3","1,152.6","1,152.8","1,136.4","","-0.24%"
"04/23/2014","1,147.1","1,155.1","1,155.4","1,146.8","","-0.74%"
"04/22/2014","1,155.6","1,143.4","1,157.9","1,143.4","","1.16%"
"04/21/2014","1,142.3","1,139.6","1,142.4","1,132.2","","0.39%"
"04/17/2014","1,137.9","1,130.3","1,141.1","1,127.1","","0.54%"
"04/16/2014","1,131.8","1,126.5","1,132.1","1,121.9","","1.10%"
"04/15/2014","1,119.5","1,117.9","1,123.8","1,095.8","","0.37%"
"04/14/2014","1,115.3","1,120.8","1,126.3","1,105.6","","0.35%"
"04/11/2014","1,111.4","1,119.5","1,129.0","1,107.9","","-1.44%"
"04/10/2014","1,127.7","1,159.3","1,159.8","1,123.7","","-2.78%"
"04/09/2014","1,160.0","1,148.0","1,160.4","1,144.8","","1.37%"
"04/08/2014","1,144.2","1,136.9","1,149.0","1,131.3","","0.74%"
"04/07/2014","1,135.8","1,150.3","1,150.4","1,130.0","","-1.53%"
"04/04/2014","1,153.4","1,187.7","1,189.3","1,150.4","","-2.35%"
"04/03/2014","1,181.1","1,193.4","1,194.0","1,176.7","","-0.98%"
"04/02/2014","1,192.8","1,190.8","1,192.9","1,187.5","","0.35%"
"04/01/2014","1,188.7","1,175.5","1,189.1","1,175.5","","1.33%"
"03/31/2014","1,173.0","1,158.1","1,174.6","1,156.7","","1.84%"
"03/28/2014","1,151.8","1,152.0","1,167.5","1,149.6","","0.03%"
"03/27/2014","1,151.4","1,155.1","1,161.1","1,146.8","","-0.35%"
"03/26/2014","1,155.5","1,184.2","1,185.3","1,155.5","","-1.92%"
"03/25/2014","1,178.1","1,183.8","1,190.8","1,171.9","","-0.02%"
"03/24/2014","1,178.2","1,196.0","1,196.7","1,169.5","","-1.30%"
"03/21/2014","1,193.7","1,203.2","1,208.1","1,192.8","","-0.44%"
"03/20/2014","1,199.0","1,193.4","1,200.9","1,190.1","","0.28%"
"03/19/2014","1,195.7","1,204.8","1,205.4","1,189.6","","-0.78%"
"03/18/2014","1,205.0","1,189.3","1,205.0","1,189.3","","1.41%"
"03/17/2014","1,188.2","1,187.1","1,196.3","1,186.8","","0.58%"
"03/14/2014","1,181.4","1,173.2","1,184.6","1,173.2","","0.40%"
"03/13/2014","1,176.7","1,194.9","1,195.9","1,171.9","","-1.23%"
"03/12/2014","1,191.4","1,181.3","1,191.4","1,177.5","","0.36%"
"03/11/2014","1,187.1","1,201.6","1,204.4","1,183.4","","-1.12%"
"03/10/2014","1,200.5","1,201.6","1,202.3","1,193.2","","-0.23%"
"03/07/2014","1,203.3","1,209.8","1,210.6","1,199.1","","-0.10%"
"03/06/2014","1,204.5","1,207.9","1,208.8","1,202.1","","-0.11%"
"03/05/2014","1,205.9","1,207.3","1,207.4","1,203.1","","-0.23%"
"03/04/2014","1,208.7","1,187.3","1,212.8","1,187.3","","2.74%"
"03/03/2014","1,176.4","1,174.2","1,179.6","1,164.8","","-0.56%"
"02/28/2014","1,183.0","1,189.2","1,193.5","1,177.2","","-0.41%"
"02/27/2014","1,187.9","1,179.3","1,187.9","1,176.6","","0.53%"
"02/26/2014","1,181.7","1,176.1","1,188.1","1,173.9","","0.66%"
"02/25/2014","1,173.9","1,176.0","1,180.3","1,166.8","","-0.05%"
"02/24/2014","1,174.6","1,166.8","1,180.3","1,166.8","","0.85%"
"02/21/2014","1,164.6","1,166.3","1,168.4","1,162.1","","0.22%"
"02/20/2014","1,162.1","1,150.2","1,163.0","1,148.7","","1.14%"
"02/19/2014","1,149.1","1,158.4","1,163.9","1,148.8","","-1.07%"
"02/18/2014","1,161.5","1,151.9","1,162.2","1,149.2","","1.35%"
"02/17/2014","1,146.0","1,145.5","1,149.6","1,143.6","","-0.28%"
"02/14/2014","1,149.2","1,148.3","1,149.9","1,142.7","","0.12%"
"02/13/2014","1,147.8","1,125.7","1,147.8","1,124.4","","1.35%"
"02/12/2014","1,132.5","1,130.2","1,137.4","1,129.1","","0.30%"
"02/11/2014","1,129.2","1,118.7","1,131.0","1,118.2","","0.93%"
"02/10/2014","1,118.7","1,116.8","1,118.9","1,109.1","","0.20%"
"02/07/2014","1,116.6","1,107.1","1,116.7","1,104.9","","1.14%"
"02/06/2014","1,103.9","1,096.0","1,107.4","1,093.6","","0.95%"
"02/05/2014","1,093.6","1,098.9","1,098.9","1,082.7","","-0.84%"
"02/04/2014","1,102.8","1,099.7","1,107.6","1,094.5","","0.75%"
"02/03/2014","1,094.6","1,130.0","1,130.8","1,091.2","","-3.21%"
"01/31/2014","1,130.9","1,138.2","1,138.2","1,124.5","","-0.74%"
"01/30/2014","1,139.4","1,138.2","1,144.5","1,130.6","","1.51%"
"01/29/2014","1,122.4","1,130.1","1,134.2","1,119.8","","-1.39%"
"01/28/2014","1,138.2","1,128.9","1,138.2","1,127.7","","0.93%"
"01/27/2014","1,127.7","1,147.5","1,147.5","1,121.1","","-1.43%"
"01/24/2014","1,144.1","1,165.2","1,165.2","1,141.8","","-2.41%"
"01/23/2014","1,172.4","1,181.3","1,181.3","1,166.7","","-0.75%"
"01/22/2014","1,181.3","1,177.3","1,182.0","1,175.3","","0.47%"
"01/21/2014","1,175.7","1,175.1","1,177.1","1,168.3","","0.79%"
"01/20/2014","1,166.5","1,166.2","1,167.3","1,163.5","","-0.17%"
"01/17/2014","1,168.4","1,172.1","1,173.4","1,166.8","","-0.40%"
"01/16/2014","1,173.1","1,172.7","1,173.1","1,168.7","","0.15%"
"01/15/2014","1,171.3","1,166.0","1,172.0","1,163.4","","0.68%"
"01/14/2014","1,163.4","1,151.7","1,163.4","1,148.1","","1.34%"
"01/13/2014","1,148.1","1,162.9","1,164.1","1,142.4","","-1.41%"
"01/10/2014","1,164.5","1,160.2","1,164.5","1,154.9","","0.53%"
"01/09/2014","1,158.3","1,161.3","1,163.9","1,152.2","","0.08%"
"01/08/2014","1,157.5","1,159.2","1,159.4","1,152.0","","-0.01%"
"01/07/2014","1,157.6","1,150.9","1,160.0","1,147.2","","0.91%"
"01/06/2014","1,147.2","1,159.3","1,159.8","1,147.0","","-0.77%"
"01/03/2014","1,156.1","1,151.8","1,157.8","1,151.2","","0.47%"
"01/02/2014","1,150.7","1,160.5","1,160.5","1,146.6","","-0.83%"
"01/01/2014","1,160.3","1,160.3","1,160.3","1,160.3","","-0.29%"
"12/31/2013","1,163.6","1,160.6","1,165.6","1,160.6","","0.26%"
"12/30/2013","1,160.6","1,160.6","1,162.6","1,158.9","","-0.04%"
"12/27/2013","1,161.1","1,165.4","1,165.8","1,157.7","","-0.13%"
"12/26/2013","1,162.7","1,161.8","1,168.0","1,161.4","","0.47%"
"12/24/2013","1,157.2","1,157.7","1,163.7","1,157.4","","0.00%"
"12/23/2013","1,157.2","1,151.4","1,157.3","1,151.0","","0.94%"
"12/20/2013","1,146.5","1,127.8","1,147.1","1,127.7","","1.87%"
"12/19/2013","1,125.4","1,131.2","1,131.7","1,124.9","","1.21%"
"12/18/2013","1,112.0","1,120.2","1,133.8","1,112.0","","-0.61%"
"12/17/2013","1,118.9","1,119.4","1,120.3","1,112.6","","-0.09%"
"12/16/2013","1,119.8","1,110.6","1,120.2","1,110.4","","1.16%"
"12/13/2013","1,107.1","1,106.0","1,109.5","1,100.8","","0.34%"
"12/12/2013","1,103.3","1,101.4","1,107.2","1,099.7","","0.16%"
"12/11/2013","1,101.5","1,119.8","1,120.9","1,099.7","","-1.62%"
"12/10/2013","1,119.7","1,128.0","1,131.3","1,119.3","","-0.87%"
"12/09/2013","1,129.5","1,132.9","1,134.2","1,126.4","","-0.17%"
"12/06/2013","1,131.4","1,122.5","1,135.9","1,122.5","","0.79%"
"12/05/2013","1,122.5","1,120.8","1,125.6","1,119.8","","0.10%"
"12/04/2013","1,121.4","1,123.8","1,129.0","1,111.6","","-0.69%"
"12/03/2013","1,129.1","1,125.9","1,131.0","1,119.7","","0.00%"
"12/02/2013","1,129.1","1,142.3","1,142.3","1,127.7","","-1.20%"
"11/29/2013","1,142.9","1,145.8","1,147.0","1,142.5","","0.21%"
"11/28/2013","1,140.5","1,141.1","1,145.2","1,141.1","","-0.07%"
"11/27/2013","1,141.3","1,135.6","1,141.5","1,134.1","","0.60%"
"11/26/2013","1,134.5","1,125.4","1,136.2","1,125.0","","0.87%"
"11/25/2013","1,124.7","1,126.8","1,128.5","1,123.1","","-0.02%"
"11/22/2013","1,124.9","1,120.9","1,125.6","1,117.6","","0.47%"
"11/21/2013","1,119.6","1,103.4","1,119.7","1,103.4","","1.80%"
"11/20/2013","1,099.8","1,104.0","1,107.7","1,096.5","","-0.14%"
"11/19/2013","1,101.4","1,107.3","1,112.4","1,097.5","","-0.53%"
"11/18/2013","1,107.3","1,118.4","1,120.0","1,105.2","","-0.80%"
"11/15/2013","1,116.2","1,111.4","1,116.3","1,109.7","","0.43%"
"11/14/2013","1,111.4","1,111.4","1,112.2","1,105.6","","-0.07%"
"11/13/2013","1,112.2","1,096.5","1,112.2","1,095.7","","0.97%"
"11/12/2013","1,101.5","1,099.3","1,101.5","1,095.4","","0.00%"
"11/11/2013","1,101.5","1,099.8","1,102.9","1,096.3","","0.14%"
"11/08/2013","1,100.0","1,079.9","1,101.2","1,079.1","","1.93%"
"11/07/2013","1,079.1","1,102.3","1,103.8","1,079.1","","-1.78%"
"11/06/2013","1,098.6","1,108.8","1,109.8","1,097.2","","-0.45%"
"11/05/2013","1,103.6","1,105.2","1,106.1","1,097.4","","-0.42%"
"11/04/2013","1,108.3","1,098.6","1,108.9","1,098.3","","1.15%"
"11/01/2013","1,095.7","1,099.1","1,101.3","1,087.1","","-0.41%"
"10/31/2013","1,100.2","1,106.1","1,108.6","1,097.8","","-0.48%"
"10/30/2013","1,105.5","1,122.8","1,123.3","1,104.2","","-1.47%"
"10/29/2013","1,122.0","1,118.9","1,122.6","1,114.8","","0.36%"
